filename,transcript
data/wav48/p226/p226_219.wav, might come back.
data/wav48/p226/p226_220.wav,"or the refugees, the return will not come a moment too soon."
data/wav48/p226/p226_221.wav,riends of the Earth Scotland last night welcomed the announcement.
data/wav48/p226/p226_223.wav,ut we have not heard a thing from Diego.
data/wav48/p226/p226_224.wav,t was a miserable afternoon in Fife.
data/wav48/p226/p226_225.wav, career as a doctor is on hold.
data/wav48/p226/p226_226.wav,t the top of the structure will remain the post of headteacher.
data/wav48/p226/p226_227.wav,ottery cash is rightly dependent on grassroots approval.
data/wav48/p226/p226_228.wav, am immensely sad.
data/wav48/p226/p226_229.wav,'d never seen a play about me.
data/wav48/p226/p226_230.wav,he charity also has a project in Moscow in Russia.
data/wav48/p226/p226_231.wav,he track is currently covered in snow.
data/wav48/p226/p226_232.wav,y wife and family are the support system.
data/wav48/p226/p226_233.wav,"er condition was yesterday described as critical, but stable."
data/wav48/p226/p226_234.wav,tewart will travel with some confidence.
data/wav48/p226/p226_235.wav,olice later said the scheme would end in November.
data/wav48/p226/p226_236.wav,t is set in Paris.
data/wav48/p226/p226_237.wav,"t is not an option, but a policy requirement."
data/wav48/p226/p226_238.wav,ospitals are for the ill.
data/wav48/p226/p226_239.wav,"t would still have been a good film, but very different."
data/wav48/p226/p226_240.wav,he is well balanced.
data/wav48/p226/p226_241.wav,hey are all bright and different.
data/wav48/p226/p226_242.wav,t's only fair.
data/wav48/p226/p226_243.wav,"e lost our composure towards the interval, he said."
data/wav48/p226/p226_244.wav,t is linked to the row over proposed changes at Scottish Ballet.
data/wav48/p226/p226_245.wav," was at the British Olympic Medical Centre, on Friday."
data/wav48/p226/p226_246.wav,is body was never found.
data/wav48/p226/p226_247.wav,e did not compete with any other local farmer.
data/wav48/p226/p226_248.wav, was shocked.
data/wav48/p226/p226_249.wav," should think so, too."
data/wav48/p226/p226_251.wav,here's the mix.
data/wav48/p226/p226_252.wav,here will be widespread support on all sides.
data/wav48/p226/p226_253.wav, was never going to play against Scotland.
data/wav48/p226/p226_254.wav,"t the end of the day, one has to be careful."
data/wav48/p226/p226_255.wav,"hat was a bonus, but it was not the main objective."
data/wav48/p226/p226_256.wav,lair is very positive at European Councils.
data/wav48/p226/p226_257.wav,"ertainly, in terms of league position, we must be favourites."
data/wav48/p226/p226_258.wav,hat's what made the difference and set the pattern of the match.
data/wav48/p226/p226_259.wav,cotland will have strong defences as part of the United Kingdom.
data/wav48/p226/p226_260.wav,t is a mark of respect from the inmates.
data/wav48/p226/p226_261.wav,e has already suffered a good deal of unwanted attention.
data/wav48/p226/p226_262.wav,oday we can say that a new era has begun.
data/wav48/p226/p226_263.wav, would have the hammer in the crowd.
data/wav48/p226/p226_264.wav,his court has made an order which has not been observed.
data/wav48/p226/p226_265.wav,he work between the musicians and the fire is very important.
data/wav48/p226/p226_266.wav,he warning is timely.
data/wav48/p226/p226_267.wav,"eorge W Bush, the US president, condemned the attacks."
data/wav48/p226/p226_268.wav,hat decision is for the British Parliament and people.
data/wav48/p226/p226_269.wav,hey are never here.
data/wav48/p226/p226_270.wav,e showed a lot of skill in the final quarter.
data/wav48/p226/p226_271.wav,e was popular.
data/wav48/p226/p226_272.wav,"rankly, we should all have such problems."
data/wav48/p226/p226_273.wav,"t's great, because it takes a lot of pressure off the players."
data/wav48/p226/p226_274.wav,he has every confidence in his performance of his duties.
data/wav48/p226/p226_276.wav,t's a way of life.
data/wav48/p226/p226_278.wav, feel pretty good.
data/wav48/p226/p226_279.wav,"n essence, the teaching profession has a choice."
data/wav48/p226/p226_280.wav,e has a wealth of experience.
data/wav48/p226/p226_281.wav,t happens from time to time.
data/wav48/p226/p226_283.wav,e looked very sharp.
data/wav48/p226/p226_284.wav,ussian officials have not determined the cause of the accident.
data/wav48/p226/p226_285.wav,t was a virus.
data/wav48/p226/p226_286.wav,"et, it worked."
data/wav48/p226/p226_287.wav,ho will perform?
data/wav48/p226/p226_288.wav,he condition of their adoption was that they should be kept together.
data/wav48/p226/p226_289.wav,his is a national crisis.
data/wav48/p226/p226_290.wav,cotland were beaten again.
data/wav48/p226/p226_291.wav,t depends on the internal discussions in the Ministry of Defence.
data/wav48/p226/p226_292.wav,t goes back a long way.
data/wav48/p226/p226_293.wav,e added that public transport improvements must also be maintained.
data/wav48/p226/p226_294.wav,he results are sometimes contentious.
data/wav48/p226/p226_295.wav,e should have won.
data/wav48/p226/p226_296.wav,"f you can run a computer, you can talk to the world."
data/wav48/p226/p226_297.wav,here's a pause.
data/wav48/p226/p226_298.wav,he move was welcomed by the Roman Catholic Church in Scotland.
data/wav48/p226/p226_299.wav,here was no hint of scandal.
data/wav48/p226/p226_300.wav, thought it was my only chance.
data/wav48/p226/p226_301.wav,"owever, the snow was welcomed by some."
data/wav48/p226/p226_302.wav,"ithin months, he was a part-time tribunal chairman."
data/wav48/p226/p226_303.wav,ne was a lawyer.
data/wav48/p226/p226_304.wav,ur task is to complete the picture.
data/wav48/p226/p226_305.wav, police inquiry began about two weeks before the General Election.
data/wav48/p226/p226_306.wav,e believe the world has too many refugees already.
data/wav48/p226/p226_307.wav,he whole matter is somewhat in the air.
data/wav48/p226/p226_308.wav,his is a war over our home.
data/wav48/p226/p226_309.wav,"n performance, that quality can prove to be a challenge."
data/wav48/p226/p226_310.wav,t is no country for a man or woman of letters.
data/wav48/p226/p226_311.wav, was concerned with the way they tried to justify his actions.
data/wav48/p226/p226_312.wav,t wasn't just the character and energy of the playing.
data/wav48/p226/p226_313.wav,he minister is the engineer.
data/wav48/p226/p226_314.wav, did not name it.
data/wav48/p226/p226_315.wav,t was a question of patience.
data/wav48/p226/p226_316.wav,he whole region is in shock.
data/wav48/p226/p226_317.wav,t's about my time as a guitarist.
data/wav48/p226/p226_318.wav,ids are terrible.
data/wav48/p226/p226_319.wav,raig is a major concern for us.
data/wav48/p226/p226_320.wav,he home team had an amazing start.
data/wav48/p226/p226_321.wav,y body is clearly capable.
data/wav48/p226/p226_322.wav,eferees are easy targets.
data/wav48/p226/p226_323.wav,e said she was mad.
data/wav48/p226/p226_324.wav,e are in the end game.
data/wav48/p226/p226_325.wav, am very happy to be here.
data/wav48/p226/p226_326.wav,he airport was even different.
data/wav48/p226/p226_327.wav,e do the same.
data/wav48/p226/p226_328.wav,hat's the law of the land.
data/wav48/p226/p226_329.wav,ut no such amendment has been brought before the Scottish Parliament.
data/wav48/p226/p226_330.wav,he weekly average was three hours.
data/wav48/p226/p226_331.wav,onald was his friend.
data/wav48/p226/p226_332.wav, am so upset.
data/wav48/p226/p226_333.wav,t was no secret that I wanted to sign him.
data/wav48/p226/p226_334.wav,"n Thursday, Mr Blair will address the Institute of Public Policy Research."
data/wav48/p226/p226_335.wav,he boat was fantastic.
data/wav48/p226/p226_336.wav,t is a time bomb.
data/wav48/p226/p226_337.wav,'d like to take the plunge.
data/wav48/p226/p226_338.wav,ater in the day he was forced to explain his position.
data/wav48/p226/p226_339.wav,y view has now completely changed.
data/wav48/p226/p226_340.wav,ou can see it on the training ground and around the hotel.
data/wav48/p226/p226_341.wav,"n addition, certain areas are closed at certain times."
data/wav48/p226/p226_342.wav,hree years ago he would have been.
data/wav48/p226/p226_343.wav,'m so pleased the show has won a prize.
data/wav48/p226/p226_344.wav,e also insisted that no concessions had been made to the French.
data/wav48/p226/p226_345.wav,hey made clear that they are not interested in Government assistance.
data/wav48/p226/p226_346.wav,ut the disease has not been confined to the Tory Party.
data/wav48/p226/p226_347.wav,t was his conclusion that they were generally in good condition.
data/wav48/p226/p226_348.wav,ook at the witnesses.
data/wav48/p226/p226_349.wav,e's been the key to everything.
data/wav48/p226/p226_350.wav,hat is the very reason why it was so vital.
data/wav48/p226/p226_351.wav,his is a sector in overall deficit and urgent action is required.
data/wav48/p226/p226_352.wav,is contract was then not renewed.
data/wav48/p226/p226_353.wav, report is the first step in a criminal case in India.
data/wav48/p226/p226_354.wav,hat is a break with tradition.
data/wav48/p226/p226_355.wav, spokeswoman for Edinburgh City Council confirmed its support for the company.
data/wav48/p226/p226_356.wav,he is free.
data/wav48/p226/p226_357.wav, kept going for her.
data/wav48/p226/p226_358.wav,ou must have a government and a good civil service.
data/wav48/p226/p226_359.wav,e's very explosive.
data/wav48/p226/p226_360.wav,o other job in world football can compare to this one.
data/wav48/p226/p226_361.wav,ur numbers are small.
data/wav48/p226/p226_362.wav,"ix of the asylum seekers left the offices, it was reported."
data/wav48/p226/p226_363.wav,r Anderson was not acting in the course of his employment.
data/wav48/p226/p226_364.wav,his is a club on the rise.
data/wav48/p226/p226_365.wav, have got a wife to feed.
data/wav48/p226/p226_366.wav,"t's not pretty, but it's effective."
data/wav48/p226/p226_367.wav,quity declined to comment.
data/wav48/p226/p226_368.wav,ll the investment is possible through the public sector.
data/wav48/p226/p226_369.wav,e took over our lives.
data/wav48/p226/p226_370.wav,addam is not the only example of evil in our world.
data/wav48/p227/p227_001.wav,lease call Stella.  
data/wav48/p227/p227_002.wav,sk her to bring these things with her from the store.  
data/wav48/p227/p227_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.  "
data/wav48/p227/p227_004.wav,e also need a small plastic snake and a big toy frog for the kids.  
data/wav48/p227/p227_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station. "
data/wav48/p227/p227_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow. "
data/wav48/p227/p227_008.wav,"hese take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. "
data/wav48/p227/p227_009.wav,"here is , according to legend, a boiling pot of gold at one end. "
data/wav48/p227/p227_010.wav,"eople look, but no one ever finds it. "
data/wav48/p227/p227_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow. "
data/wav48/p227/p227_012.wav,hroughout the centuries people have explained the rainbow in various ways. 
data/wav48/p227/p227_013.wav,ome have accepted it as a miracle without physical explanation. 
data/wav48/p227/p227_014.wav,o the Hebrews it was a token that there would be no more universal floods. 
data/wav48/p227/p227_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. 
data/wav48/p227/p227_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. 
data/wav48/p227/p227_017.wav,thers have tried to explain the phenomenon physically. 
data/wav48/p227/p227_018.wav,ristotle thought that the rainbow was caused by reflection in the sun's rays by the rain. 
data/wav48/p227/p227_019.wav,"ince then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. "
data/wav48/p227/p227_020.wav,any complicated ideas about the rainbow have been formed. 
data/wav48/p227/p227_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases. "
